ID_SA,NAME_SA,COUNTRY_SA,THEME_SA,CLASSIFICATION_SA,imageUrl
1,方坤祺,基隆市,魔術表演,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F451/e7934d11-505d-4735-92d2-74aed29014d2.JPG
2,王建雄,基隆市,吉他自彈自唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F452/45009b85-dcac-45d6-9092-ca497be074f4.JPG
3,朱崇能,基隆市,草編、紙藝、童玩,創意工藝,
4,王盛昌,基隆市,烤漆噴畫,視覺藝術,
5,邱淑君,基隆市,民俗鄉土藝術,創意工藝,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F455/5afe835e-5820-4b30-bf57-ccdcb95bcfb5.jpg
6,朱庭慧,基隆市,古箏演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F456/7e12f446-0a29-486d-bee7-249f33f492fa.JPG
7,邱藍月娥,基隆市,水晶珠串裝飾,創意工藝,
8,翁蘭香,基隆市,編織吸管、童玩,創意工藝,
9,余至寬,基隆市,吉他自彈自唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F459/171bd5e3-4915-42e6-9523-e6e852ecd024.JPG
10,張坤泰,基隆市,烙鐵板畫及板書,創意工藝,
11,吳坤炤,基隆市,吉他自彈自唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F461/1c5515c5-c839-4229-a788-eef9596f500d.jpg
12,吳昆育,基隆市,電鋼琴演奏,表演藝術,
13,張武興,基隆市,草編、紙藝、吸管工藝,創意工藝,
14,吳旻鴻,基隆市,吉他自彈唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F464/de52f4f1-a84f-4bbb-af17-adf687aae7a2.JPG
15,張惟勝,基隆市,篆刻、手工藝、書法,創意工藝,
16,陳素娟,基隆市,串珠、壓花,創意工藝,
17,鄒幸泰,基隆市,剪側影,創意工藝,
18,吳冠達,基隆市,魔術,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F468/396bd591-fb38-4710-a654-13d7d726b399.jpg
19,吳鴻寶,基隆市,Q版人像,視覺藝術,
20,劉鳳珠,基隆市,超輕粘土創作,創意工藝,
21,呂珠季,基隆市,電子琴演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F471/3d8faed4-5d37-41c9-82ac-f67e72a124d6.jpg
22,宋俋蓁,基隆市,麥克筆人像素寫,視覺藝術,
23,李素梅,基隆市,人像繪畫,視覺藝術,
24,嚴柯秀蘭,基隆市,籐編、童玩、紙藝,創意工藝,
25,李新孔,基隆市,吉他＋口琴彈唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F475/55f5fbcd-78d0-4522-bfee-a66ed9415f71.JPG
26,白吉平,基隆市,捏麵人,創意工藝,
27,汪進發,基隆市,鋸琴演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F477/c25b265e-3bd3-45a5-9de9-1996d0ae14c8.jpg
28,周松村,基隆市,尺八演奏,表演藝術,
29,呂佳婉,基隆市,彩繪,創意工藝,
30,李碧霞,基隆市,氣球藝術,創意工藝,
31,林怡汝,基隆市,吉他自彈唱,表演藝術,
32,沈麗娟,基隆市,童玩工藝.緞帶編,創意工藝,
33,林瑞豐,基隆市,佛朗明歌吉他演奏,表演藝術,
34,唐月娥,基隆市,紙藝(貼畫.紙拉胚),創意工藝,
35,張淑惠,基隆市,串珠,創意工藝,
36,張惠珠,基隆市,童玩.中國結.串珠.紙藝,創意工藝,
37,金有澤,基隆市,街頭寵物Q版畫,視覺藝術,
38,倪珩均,基隆市,笛蕭演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F488/0af0f35e-afd2-4817-ba3b-d7a57af4a6cf.jpg
39,凌永明,基隆市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F489/8cf3a37f-f980-4b45-b3f9-d78537db7aa2.JPG
40,梁建鎮,基隆市,捏麵人,創意工藝,
41,孫慧明,基隆市,人像速寫.素描,視覺藝術,
42,徐威任,基隆市,魔術,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F492/497bdd37-5ea0-448c-ae78-fb6ede111e48.JPG
43,徐嘉陽,基隆市,電鋼琴演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F493/acb9b378-9cd1-46a8-9c60-6f71b16947da.jpg
44,徐榮煌,基隆市,鋸琴演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F494/ae309569-e0b8-470f-adab-b368884a6a8f.JPG
45,高瑞成,基隆市,歌唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F495/2ac6c9e4-ca4f-4865-8513-da22e4689381.JPG
46,高萱,基隆市,美術素描,視覺藝術,
47,高寧翎,基隆市,油畫、人像素描,視覺藝術,
48,陳淑娟,基隆市,童玩.吸管編,創意工藝,
49,張正德,基隆市,舞蹈,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F499/a39ef279-0b08-42fa-b410-8f989203cb5c.JPG
50,陳琇玲,基隆市,草編.吸管編,創意工藝,
51,鄧惠萍,基隆市,串珠,創意工藝,
52,謝孟儒,基隆市,捏麵人,創意工藝,
53,謝淑鑾,基隆市,捏麵人,創意工藝,
54,張朝霖,基隆市,電子琴演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F504/2226194c-581c-4d1b-a1bc-19cb73a17454.jpg
55,王敏昌,基隆市,認識米雕、親近捏麵人,創意工藝,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F505/bcd8abd4-3f2d-4408-86ed-ae6f49cd255f.JPG
56,江雪華,基隆市,吸管製作,創意工藝,
57,莊晴茹,基隆市,小喇叭,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F507/e154419b-34ec-42fa-805c-4546407e38bc.jpg
58,許志輝,基隆市,電子琴演奏,表演藝術,
59,許翔雲,基隆市,電子琴伴奏演唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F509/e48ec7a7-0401-4e53-af7b-046f0f4b81b8.jpg
60,梁世超,基隆市,創意造型氣球,創意工藝,
61,許榮峰,基隆市,英文歌演奏演唱,表演藝術,
62,陳上惠,基隆市,鋸琴、南胡、演奏,表演藝術,
63,陳文成,基隆市,花鳥字劃,視覺藝術,
64,陳文波,基隆市,造形氣球,創意工藝,
65,劉桃妹,基隆市,撕字、剪囍字,創意工藝,
66,陳永達,基隆市,二胡演奏,表演藝術,
67,陳志文,基隆市,演奏或歌唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F517/6561788b-8e6e-4e22-a418-bf20fd1c83a0.JPG
68,陳明俊,基隆市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F518/eeb298ed-25c7-417b-8372-a25056890e5d.JPG
69,陳南,基隆市,吉他演唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F519/87511723-99e3-4b5e-a061-59fc3b3c6f22.JPG
70,陳哲明,基隆市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F520/21722b02-d784-4202-82bf-b9fdca589e05.jpg
71,陳振福,基隆市,雕剪人像,視覺藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F521/e23b7aee-7f89-4886-8b6c-bade8224ec82.jpg
72,陳基生,基隆市,陶笛演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F522/494600b8-23b8-4b48-a01b-fa8fdc1087b8.jpg
73,陳敏樂,基隆市,魔術,表演藝術,
74,鄧嘉銘,基隆市,情鋁創意折字,創意工藝,
75,蕭語中,基隆市,造型汽球,創意工藝,
76,陳雪瓊,基隆市,日本表演歌謠上踊美展,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F526/1c88a2a0-a248-41df-9f65-f0df74cabc8a.JPG
77,賴威成,基隆市,現場手工編織創作,創意工藝,
78,陳耀坤,基隆市,繪畫,視覺藝術,
79,曾信義,基隆市,薩克斯風演奏,表演藝術,
80,嚴孫玲,基隆市,鋁罐手工椅,創意工藝,
81,游欣欣,基隆市,人像素描,視覺藝術,
82,余麗慧,基隆市,童玩(紙藝),創意工藝,
83,黃一修,基隆市,電子琴自彈自唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F533/86892d70-43f3-4e17-bc29-7b15f221034e.JPG
84,黃明正,基隆市,馬戲寓言體,表演藝術,
85,黃淑惠,基隆市,人像繪畫,視覺藝術,
86,黃靜香,基隆市,自彈自唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F536/889781e6-a0d1-42ac-b3b9-5145a3e686d0.JPG
87,楊竹金,基隆市,二胡獨奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F537/efb09d30-1992-46cf-b141-9575a603e7be.JPG
88,楊春輝,基隆市,歌唱(鄉土老調),表演藝術,
89,吳俊毅,基隆市,創意捏麵,創意工藝,
90,楊智文,基隆市,洞蕭、陶笛、薩克斯風輪流演奏,表演藝術,
91,楊進士,基隆市,人像素描.Q版漫畫,視覺藝術,
92,楊順從,基隆市,現場繪畫表演,視覺藝術,
93,溫程顯,基隆市,詩書畫,視覺藝術,
94,廖秀香,基隆市,把戲與魔術,表演藝術,
95,趙仲榮,基隆市,默劇.魔術.氣球,表演藝術,
96,林光熙,基隆市,手工藝品類,創意工藝,
97,林絲婷,基隆市,捏麵(米雕)ＤＩＹ教學,創意工藝,
98,林鄭清,基隆市,造型汽球,創意工藝,
99,劉德信,基隆市,人像素描,視覺藝術,
100,樂覺新,基隆市,吉他彈唱,表演藝術,
101,翁蘭香,基隆市,捏麵人,創意工藝,
102,歐相宙,基隆市,樂器彈唱,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F552/5a8f2098-b46f-4995-a2a7-4da69473b641.JPG
103,崔玉芬,基隆市,"粘土,超輕土",創意工藝,
104,蔡箴彬,基隆市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F554/b7e19e20-fd69-45cc-ac6f-2e1d7b7d03bb.JPG
105,鄭火土,基隆市,薩克斯風表演,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F555/12871fc0-fe71-4c4f-aef0-fc89a2f3cd66.JPG
106,鄭重興,基隆市,姓名賀詞彩繪畫,視覺藝術,
107,鄭國棠,基隆市,木吉他彈奏演唱,表演藝術,
108,鄭登元,基隆市,陶笛演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F558/02d50995-ae1d-404e-84e6-d4945f6709d5.JPG
109,曹惠容,基隆市,看桌米雕～捏麵人,創意工藝,
110,陳文雄,基隆市,編織,創意工藝,
111,陳正淳,基隆市,剪影,創意工藝,
112,游玄玄,基隆市,捏麵創作,創意工藝,
113,游鑾,基隆市,捏塑藝術,創意工藝,
114,辜振緯,基隆市,捏麵人,創意工藝,
115,劉瑞光,基隆市,人像剪影,創意工藝,
116,潘湘吟,基隆市,"卡通捏麵,手工編織",創意工藝,
117,韓齊家,基隆市,吉他自彈自唱,表演藝術,
118,聶文龍,基隆市,歌唱表演,表演藝術,
119,魏平聲,基隆市,"繪畫(油畫,國畫素描繪製)",視覺藝術,
120,鄭慧敏,基隆市,手工藝品編織,創意工藝,
121,蘇秋龍,基隆市,吉他演奏,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F571/305be327-df63-4920-aef5-309d9ac39387.JPG
122,蘇逸修,基隆市,一修和尚的街頭音樂廳,表演藝術,https://cloud.culture.tw/h_upload_ccacloud/performer/pic/A0/B0/C0/D0/E7/F572/c262034e-f991-4751-92a7-a9a5943705f1.JPG
123,陳佑昇,基隆市,Q版漫畫人像,視覺藝術,
124,陳璁叡,基隆市,視覺藝術照(人像素描、粉彩、Q版漫畫),視覺藝術,
125,蔡育孝,基隆市,人像素描,視覺藝術,
126,白錫石,基隆市,打包帶創作,創意工藝,
127,郭慧麗,基隆市,捏麵人製作,創意工藝,
128,簡鳳玉,基隆市,黏土飾品,創意工藝,
129,賴黃牡丹,基隆市,看桌米雕,創意工藝,
130,王鈺雯,基隆市,串珠,創意工藝,
131,朱益億,基隆市,吸管編織、紙類藝術黏土藝術、串珠、編織藝術等,創意工藝,
132,董王莒聲,基隆市,吸管、打包帶邊織、串珠,創意工藝,
133,蕭富文,基隆市,街頭流行歌曲彈唱,表演藝術,
134,李政忠,基隆市,陶笛演奏,表演藝術,
135,黃志豪,基隆市,Kazoo吉他演唱,表演藝術,
136,陳澤仁,基隆市,薩克斯風演奏,表演藝術,
137,林繞川,基隆市,電子琴自彈自唱,表演藝術,
138,廖育奇,基隆市,小號演奏,表演藝術,
139,林業盛,基隆市,薩克斯風演奏,表演藝術,
140,黃文維,基隆市,小丑魔術、氣球、行動雕像,表演藝術,
141,郭芝端,基隆市,唱歌+舞蹈,表演藝術,
142,許緯業,基隆市,吉他彈唱,表演藝術,
143,湯秉徽,基隆市,吉他彈唱,表演藝術,
144,林勃?,基隆市,薩克斯風演奏,表演藝術,
145,劉靜叡,基隆市,竹板響嘩啦,表演藝術,
146,陸明浩,基隆市,吉他自彈自唱,表演藝術,
147,王錦癸,基隆市,捏麵人及捏麵手工吊飾,創意工藝,
148,林伽鎂,基隆市,串珠、吸管編織,創意工藝,
149,吳秀敏,基隆市,緞帶創作,創意工藝,
150,張愛梅,基隆市,吸管創作編織、童玩,創意工藝,
151,朱政吉,基隆市,芳香軟陶及打包帶編織,創意工藝,
152,葉俐玲,基隆市,芳香軟陶,創意工藝,
153,吳美蓮,基隆市,打包帶創作及童玩,創意工藝,
154,高靜仙,基隆市,仙蒂創意DIY襪子娃娃,創意工藝,
155,簡肇麟,基隆市,書法,視覺藝術,
156,楊王振,基隆市,石頭彩繪,視覺藝術,
157,馬維君,基隆市,手繪/電繪彩色人像及漫畫Q版畫,視覺藝術,
158,徐卉昀,基隆市,薩克斯風,表演藝術,
159,梁宏彥,基隆市,陶笛、巴烏,表演藝術,
160,何文華,基隆市,豎笛、薩克斯風,表演藝術,
161,簡耀文,基隆市,薩克斯風,表演藝術,
162,李後輝,基隆市,薩克斯風,表演藝術,
163,林志遠,基隆市,薩克斯風,表演藝術,
164,吳昌吉,基隆市,爵士鼓,表演藝術,
165,呂國進,基隆市,薩克斯風,表演藝術,
166,陳之凡,基隆市,魔術,表演藝術,
167,卓淑芬,基隆市,黏土創作,創意工藝,
168,林晏萍,基隆市,造型氣球,創意工藝,
169,顏志宇,基隆市,手做打包帶編織,創意工藝,
170,黃財源,基隆市,薩克斯風,表演藝術,
171,劉雅萍,基隆市,創意彩繪環保設計,創意工藝,
172,李義芳,基隆市,薩克斯風,表演藝術,
173,高明德,基隆市,吉他彈唱,表演藝術,
174,林建福,基隆市,樹葉吹奏,表演藝術,
175,黃明卿,基隆市,髮簪、梳子、茶針,創意工藝,
176,林炎山,基隆市,鋁線工藝,創意工藝,
177,林慧美,基隆市,原住民手工藝,創意工藝,
178,周彥吟,基隆市,捏麵人,創意工藝,
179,葉哲雄,基隆市,可愛造型氣球,創意工藝,
180,辜玉燕,基隆市,捏麵人,創意工藝,
181,kellung Glary Spark,基隆市,街舞表演,表演藝術,
182,愛玩樂團,基隆市,歌唱、演奏,表演藝術,
183,友愛音樂團,基隆市,電子琴、歌唱,表演藝術,
184,明聲樂團,基隆市,流行鄉土音樂演奏                                      (南胡、電子琴),表演藝術,
185,天笙玉笛,基隆市,天笙玉笛,表演藝術,
186,榮民二重唱,基隆市,吉他彈唱,表演藝術,
187,文昌之音,基隆市,歌唱與演奏,表演藝術,
188,共玩樂團,基隆市,中西樂器獨奏、合奏,表演藝術,
189,七星樂團,基隆市,樂器演奏,表演藝術,
190,東北角樂團,基隆市,樂器演奏,表演藝術,
191,同樂音樂團,基隆市,2人唱歌.1人跳舞.3人彈電子琴,表演藝術,
192,海洋樂團,基隆市,薩克斯風吹奏,表演藝術,
193,拿亞斯樂器團,基隆市,陶笛,表演藝術,
194,亞薩樂團,基隆市,陶笛演奏,表演藝術,
195,原鄉殼子絃樂團,基隆市,客家農村小調,表演藝術,
196,基隆Sax樂團/8人,基隆市,薩克斯風演奏,表演藝術,
197,龍蟠虎踞樂團,基隆市,電子琴、歌唱,表演藝術,
198,署基樂陶陶隊,基隆市,陶笛吹奏,表演藝術,
199,鄉韻樂團,基隆市,鄉土歌曲樂器演奏與伴唱,表演藝術,
200,成功二胡社/10人,基隆市,二胡演奏,表演藝術,
201,台三線融合樂團,基隆市,沖繩音樂、JAZZ,表演藝術,
202,路口逗留2人組/3人,基隆市,吉他、KB彈唱表演,表演藝術,
203,音悅家中西樂團,基隆市,中國笛、電子琴,表演藝術,
204,港都唱彈,基隆市,吉他彈奏,表演藝術,
205,SO CUTE,基隆市,"二胡,薩克斯風,人偶表演",表演藝術,
206,ISO以夙樂團,基隆市,原住民音樂及歌曲,表演藝術,
207,LKΠ口琴樂團(10人),基隆市,口琴演奏,表演藝術,
208,樂齡殼仔弦樂團,基隆市,北管情、鄉土心,表演藝術,
209,旭星音樂工作室坊,基隆市,日本傳統歌舞,表演藝術,
210,紀秀月,臺北市,歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/395f6c4d-1032-4abd-b06e-d9ca37858d52/e0477eb94ad98ed644c6bf50d106d81a.png
211,李政忠,臺北市,陶笛示範教學、音樂演奏,表演藝術,
212,許麗雪,臺北市,月琴自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/cc506b5a-0f3c-4567-845f-6d39e81ffe4c/ea3f12d464b4d5a80ba497a1a6517d96.jpg
213,陳妍如,臺北市,長笛演奏，歌唱,表演藝術,
214,謝寶丹,臺北市,唱歌,表演藝術,
215,吳奇鴻,臺北市,小丑、氣球、行動雕像,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-05-19/9b745455-f95e-4a56-9d74-697e4cfa631d//2e5dde148cca645630e809f96360a296.jpg
216,胡清風,臺北市,鋸琴演奏,表演藝術,
217,劉懋漳,臺北市,手風琴、竹板快書、老歌演奏,表演藝術,
218,陳坤波,臺北市,吉他、口琴彈唱,表演藝術,
219,趙仲榮,臺北市,默劇、魔術、氣球秀,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-07/24a379e4-e7d9-4843-bd37-d727e5b645ba/8a926642453148b5b46808abda0b48dd.jpg
220,徐承邦,臺北市,口琴吹奏,表演藝術,
221,李冠毅,臺北市,小提琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/aecf4e81-292a-49e1-beb6-9f9c3bae1c0f/6065968416c273264554f891da0371ba.JPG
222,陳孟俊,臺北市,二胡演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/d66f9cb8-8074-46b4-bbbe-751430d8a310/89aea7d03fbefa71599825feb7b0ba44.jpg
223,鄭成發,臺北市,電子琴、口琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/fca180bd-e552-411f-9418-3c8d9d03cd09/80c656ab0e1f8386e774310123f2e665.jpg
224,陳勝航,臺北市,西班牙吉他演奏,表演藝術,
225,胡清祥,臺北市,豎笛演奏,表演藝術,
226,陳哲明,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/670ac5c4-0f3d-4225-80cd-db47bba68d25/e2e1226350ff3ded18e42469adaa9f43.jpg
227,蕭可鉅,臺北市,傳統技藝打陀螺,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/63d40129-7294-492c-bf0b-596e1d74856b/5bfcf2e71405937fefc096f9740d6b00.jpg
228,張林?,臺北市,豎笛,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-06-01/21a2dfec-cd35-4e7d-bee6-fce3f7e9067a/e9aec44b93a813819cfdc0a6b4ea496e.jpg
229,吳柏毅,臺北市,薩克斯風,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2016-07-28/b48f7c39-a3d5-4bec-aab2-b525c9ae41d1/8757488c1b800f85daa97398db71ed85.jpg
230,米奇?,臺北市,蕭類樂器演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-29/2fdb32ab-de7b-4ce5-a643-e5d94d3cf24c/0feb3cdc4399528ebb68397a0de8fcff.jpg
231,林家德,臺北市,歌唱、吉他演奏,表演藝術,
232,洪竹駿,臺北市,詞曲創作發表,表演藝術,
233,唐招財,臺北市,民俗雜技,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/5c426137-9c74-4ae1-9701-db6ee843bd77/0ccdae4878c02dd123ad783dfd1e852b.jpg
234,高炎,臺北市,薩克斯風演奏,表演藝術,
235,蘇福寶,臺北市,洞簫、笛子演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/93a3ac7b-bef4-4cc7-a9e3-bb1cce7d8008/7dd6a7a8675b7e437e79b08d27a942ea.jpg
236,洪仁勇,臺北市,汽球造型及魔術,表演藝術,
237,林福德,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/75bd6d18-8285-453e-9fca-1c25aeba182b/d1fb2f5935447806d70b3ad7a0c3b529.jpg
238,張博威,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/b8a43538-8a55-492d-8b9e-6e2f77c71219/0cdcddc442810b3012a57e2172fe5e17.JPG
239,陳明雄,臺北市,素描,視覺藝術,
240,陳元鴻,臺北市,素描,視覺藝術,
241,洪志榮,臺北市,繪畫（現場素描）,視覺藝術,
242,洪鵬輝,臺北市,繪畫（人像素描）,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/9aa535b5-81b4-42c0-b71c-44078e037afa/f76aa4045ce85f99efcdc505498d2826.jpg
243,陳茂泉,臺北市,人像現場（人像剪影、藝術）,視覺藝術,
244,胡美玲,臺北市,現場人像素描,視覺藝術,
245,張裕漢,臺北市,現場人像素描、剪影,視覺藝術,
246,王治楷,臺北市,現場創作之繪畫,視覺藝術,
247,吳鴻寶,臺北市,繪畫、造型氣球,視覺藝術,
248,李季玫,臺北市,繪畫、造型氣球,視覺藝術,
249,李美金,臺北市,人像素描Ｑ版、漫畫造型,視覺藝術,
250,林漢政,臺北市,繪畫（彩繪、衣服、布織）圖案,視覺藝術,
251,靳台章,臺北市,素描、漫畫,視覺藝術,
252,李泰德,臺北市,現場繪畫創作,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/14152e5e-c64f-4cbf-95ad-e29f6f5020e3/e3d1dd74a7f155cc1367a099711e8eb4.jpg
253,洪惠娥,臺北市,現場繪畫創作,視覺藝術,
254,鄒佳哲,臺北市,現場素描、粉彩,視覺藝術,
255,張俊賢,臺北市,數位人像素描,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/119eb078-8b83-47ac-bfe2-d3086b54663f/5654a9b125b288cfb72afba24e81c9b9.JPG
256,林志賢,臺北市,素描人像,視覺藝術,
257,陳奕宏,臺北市,人像素描、Ｑ版人像,視覺藝術,
258,許永煥,臺北市,素描、粉彩,視覺藝術,
259,鄭成發,臺北市,人像素描,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/94d7f25e-aa89-4dda-984a-d3e42ec4e18c/80c656ab0e1f8386e774310123f2e665.jpg
260,羅沛傑,臺北市,水彩漫畫人像,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-06/62435d5e-f6e2-40f5-aafe-8bb1f1dc45a0/45666ad86b2fb3e38f5cac15c916a537.png
261,鄭智文,臺北市,現場人像素描、漫畫、剪影,視覺藝術,
262,謝根養,臺北市,現場指甲彩繪、二吋油畫、小物品彩繪、手機彩繪,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/8f8dc026-8b34-475a-9991-04abb076e3cd/59dd4f65a2870ee69d978acf50c67a18.jpg
263,梁天星,臺北市,美術創作水彩畫,視覺藝術,
264,范學文,臺北市,人像畫,視覺藝術,
265,林慶賢,臺北市,魔術造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/54e67291-f302-4824-8664-e6585e54d388/9986d91d64202fd7c2c1a7e22cd95fb7.jpg
266,李建志,臺北市,藝術吸管、緞帶編織,創意工藝,
267,林啟萬,臺北市,創意氣球,創意工藝,
268,翁林美智,臺北市,捏麵人製作,創意工藝,
269,翁登賢,臺北市,吹糖技藝表演及捏麵人製作,創意工藝,
270,詹誌遠,臺北市,環保童玩編織,創意工藝,
271,邱麗珠,臺北市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/ce09b1f2-0c05-48d9-ae06-756ee676bfc5/2984280a59e8003840ee2f83fa6c4601.jpg
272,鄧嘉銘,臺北市,以鋁線構出人名或生活物品,創意工藝,
273,張晉豪,臺北市,二胡演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-06/9dca2459-bc45-4826-b39a-02f40a58263f/5eee7925c2de0e928306aa0f609eafa9.jpg
274,劉耀峰,臺北市,薩克斯風、魔術、造型氣球,表演藝術,
275,張玉霞,臺北市,電子琴自彈自唱表演,表演藝術,
276,余培全,臺北市,陶笛演奏表演,表演藝術,
277,李鴻志,臺北市,民謠龐克（folkcore）演唱/奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-15/85817a6e-428f-462a-9e6a-b7da78781972/61d122520982c7aa2c9dca9114338d0d.jpg
278,張正德,臺北市,舞蹈,表演藝術,
279,陳延嘉,臺北市,笛、蕭、巴鳥,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-04-18/f90eda3c-71c5-4269-ac15-fd304eb8ba57/a779a1ac3611ea6c744ea5db58dcba48.jpg
280,黃奕豪,臺北市,魔術、造型氣球,表演藝術,
281,鄧庶杭,臺北市,樂器彈唱,表演藝術,
282,楊翔宇,臺北市,魔術,表演藝術,
283,林瑞結,臺北市,薩克斯風表演,表演藝術,
284,吳智銘,臺北市,魔術及氣球,表演藝術,
285,陳文郎,臺北市,月琴彈唱,表演藝術,
286,連家峻,臺北市,魔術,表演藝術,
